update/0/when,update/0/what,update/1/when,update/1/what,update/2/when,update/2/what,update/3/when,update/3/what,_id,update/4/when,update/4/what
1174543459,PDE,,,,,,,178759,,
1174550659,PDE,,,,,,,178776,,
1174557314,PDE,,,,,,,178806,,
1174558461,PDE,,,,,,,178812,,
1174561275,PDE,,,,,,,178821,,
1174569611,PDE,,,,,,,178855,,
1174570099,PDE,,,,,,,178857,,
1174577383,PDE,,,,,,,178889,,
1174589708,PDE,,,,,,,178924,,
1174619246,PDE,,,,,,,178949,,
1174619653,PDE,,,,,,,178950,,
1174620239,PDE,,,,,,,178953,,
1174645719,PDE,,,,,,,179044,,
1174645928,PDE,,,,,,,179045,,
1174647083,PDE,,,,,,,179055,,
1174655252,PDE,,,,,,,179088,,
1174655922,PDE,,,,,,,179093,,
1174663987,PDE,,,,,,,179125,,
1174795095,PDE,,,,,,,179180,,
1174849655,PDE,,,,,,,179216,,
1174860892,PDE,,,,,,,179238,,
1174866361,PDE,,,,,,,179244,,
1174890927,PDE,,,,,,,179287,,
1174900692,PDE,,,,,,,179318,,
1174907267,PDE,,,,,,,179345,,
1174927142,PDE,,,,,,,179401,,
1174941316,PDE,,,,,,,179420,,
1174954067,PDE,,,,,,,179433,,
1174962681,PDE,,,,,,,179451,,
1174965869,PDE,,,,,,,179460,,
1174994664,PDE,,,,,,,179570,,
1175046901,PDE,,,,,,,179656,,
1175048689,PDE,,,,,,,179677,,
1175069519,PDE,,,,,,,179736,,
1175078679,PDE,,,,,,,179788,,
1175080843,PDE,,,,,,,179793,,
1175155117,PDE,,,,,,,179992,,
1175156593,PDE,,,,,,,179997,,
1175168388,PDE,,,,,,,180043,,
1175190152,PDE,,,,,,,180095,,
1175197108,PDE,,,,,,,180108,,
1175236319,PDE,,,,,,,180179,,
1175355272,PDE,,,,,,,180362,,
1175373624,PDE,,,,,,,180367,,
1175451647,PDE,,,,,,,180399,,
1175451719,PDE,,,,,,,180400,,
1175464163,PDE,,,,,,,180417,,
1175465690,PDE,,,,,,,180420,,
1175471741,PDE,,,,,,,180429,,
1175564354,PDE,,,,,,,180629,,
1175576004,PDE,,,,,,,180680,,
1175593395,PDE,,,,,,,180740,,
1175608773,PDE,,,,,,,180791,,
1175614106,PDE,,,,,,,180812,,
1175615353,PDE,,,,,,,180816,,
1175655414,PDE,,,,,,,180898,,
1175675223,PDE,,,,,,,180954,,
1175675489,PDE,,,,,,,180957,,
1175676062,PDE,,,,,,,180960,,
1175697457,PDE,,,,,,,181058,,
1175698958,PDE,,,,,,,181063,,
1175708661,PDE,,,,,,,181091,,
1175709080,PDE,,,,,,,181093,,
1175751957,PDE,,,,,,,181182,,
1175769684,PDE,,,,,,,181247,,
1175773846,PDE,,,,,,,181259,,
1175784619,PDE,,,,,,,181317,,
1175791667,PDE,,,,,,,181343,,
1175809869,PDE,,,,,,,181370,,
1175810325,PDE,,,,,,,181371,,
1175869275,PDE,,,,,,,181464,,
1175876632,PDE,,,,,,,181476,,
1176000041,PDE,,,,,,,181512,,
1176031406,PDE,,,,,,,181523,,
1176031901,PDE,,,,,,,181524,,
1176072906,PDE,,,,,,,181549,,
1176108504,PDE,,,,,,,181601,,
1176118186,PDE,,,,,,,181628,,
1176123226,PDE,,,,,,,181644,,
1176129447,PDE,,,,,,,181659,,
1176134279,PDE,,,,,,,181672,,
1176184193,PDE,,,,,,,181742,,
1176241626,PDE,,,,,,,181878,,
1176246942,PDE,,,,,,,181883,,
1176247140,PDE,,,,,,,181884,,
1176272258,PDE,,,,,,,181925,,
1176295471,PDE,,,,,,,181994,,
1176295604,PDE,,,,,,,181997,,
1176296722,PDE,,,,,,,182005,,
1176334374,PDE,,,,,,,182075,,
1176347327,PDE,,,,,,,182097,,
1176379250,PDE,,,,,,,182187,,
1176385838,PDE,,,,,,,182215,,
1176393271,PDE,,,,,,,182238,,
1176426640,PDE,,,,,,,182273,,
1176428820,PDE,,,,,,,182277,,
1176443132,PDE,,,,,,,182306,,
1176447353,PDE,,,,,,,182316,,
1176671644,PDE,,,,,,,182482,,
1176671940,PDE,,,,,,,182483,,
1176717129,PDE,,,,,,,182575,,
1176719842,PDE,,,,,,,182584,,
1176723435,PDE,,,,,,,182592,,
1176798426,PDE,,,,,,,182757,,
1176842033,PDE,,,,,,,182854,,
1176891650,PDE,,,,,,,183000,,
1176910109,PDE,,,,,,,183070,,
1176910260,PDE,,,,,,,183072,,
1176910422,PDE,,,,,,,183073,,
1176950963,PDE,,,,,,,183136,,
1176985208,PDE,,,,,,,183244,,
1176985275,PDE,,,,,,,183245,,
1176986091,PDE,,,,,,,183250,,
1176988128,PDE,,,,,,,183260,,
1177062142,PDE,,,,,,,183405,,
1177066854,PDE,,,,,,,183417,,
1177270580,PDE,,,,,,,183543,,
1177276521,PDE,,,,,,,183548,,
1177302829,PDE,,,,,,,183587,,
1177365437,PDE,,,,,,,183708,,
1177365606,PDE,,,,,,,183709,,
1177366148,PDE,,,,,,,183710,,
1177369278,PDE,,,,,,,183715,,
1177396700,PDE,,,,,,,183776,,
1177398736,PDE,,,,,,,183779,,
1177494241,PDE,,,,,,,184041,,
1177501077,PDE,,,,,,,184068,,
1177505116,PDE,,,,,,,184085,,
1177507004,PDE,,,,,,,184091,,
1177508550,PDE,,,,,,,184099,,
1177512371,PDE,,,,,,,184122,,
1177548845,PDE,,,,,,,184166,,
1177559514,PDE,,,,,,,184188,,
1177649060,PDE,,,,,,,184404,,
1177658459,PDE,,,,,,,184426,,
1177689359,PDE,,,,,,,184526,,
1177838883,PDE,,,,,,,184629,,
1177848406,PDE,,,,,,,184636,,
1177852757,PDE,,,,,,,184641,,
1177865098,PDE,,,,,,,184644,,
1177869527,PDE,,,,,,,184646,,
1177869680,PDE,,,,,,,184647,,
1177940042,PDE,,,,,,,184773,,
1177968816,PDE,,,,,,,184821,,
1177997162,PDE,,,,,,,184838,,
1178011578,PDE,,,,,,,184894,,
1178011908,PDE,,,,,,,184897,,
1178026131,PDE,,,,,,,184960,,
1178037143,PDE,,,,,,,184997,,
1178095297,PDE,,,,,,,185128,,
1178114105,PDE,,,,,,,185211,,
1178116655,PDE,,,,,,,185225,,
1178124619,PDE,,,,,,,185254,,
1178182621,PDE,,,,,,,185364,,
1178193035,PDE,,,,,,,185406,,
1178203905,PDE,,,,,,,185440,,
1178206802,PDE,,,,,,,185454,,
1178230519,PDE,,,,,,,185491,,
1178247122,PDE,,,,,,,185502,,
1178248347,PDE,,,,,,,185503,,
1178277796,PDE,,,,,,,185582,,
1178277799,PDE,,,,,,,185583,,
1178277806,PDE,,,,,,,185584,,
1178277808,PDE,,,,,,,185585,,
1178277817,PDE,,,,,,,185586,,
1178282345,PDE,,,,,,,185597,,
1178311179,PDE,,,,,,,185639,,
1178446914,PDE,,,,,,,185696,,
1178456078,PDE,,,,,,,185700,,
1178491408,PDE,,,,,,,185713,,
1178523185,PDE,,,,,,,185754,,
1178523551,PDE,,,,,,,185758,,
1178548357,PDE,,,,,,,185853,,
1178590913,PDE,,,,,,,185914,,
1178614291,PDE,,,,,,,185955,,
1178623873,PDE,,,,,,,185994,,
1178624410,PDE,,,,,,,185995,,
1178628568,PDE,,,,,,,186012,,
1178631995,PDE,,,,,,,186024,,
1178632316,PDE,,,,,,,186026,,
1178708572,PDE,,,,,,,186204,,
1178714599,PDE,,,,,,,186221,,
1178717149,PDE,,,,,,,186235,,
1178743711,PDE,,,,,,,186290,,
1178766083,PDE,,,,,,,186317,,
1178777636,PDE,,,,,,,186341,,
1178790565,PDE,,,,,,,186399,,
1178833285,PDE,,,,,,,186492,,
1178875276,PDE,,,,,,,186578,,
1178886183,PDE,,,,,,,186626,,
1178899357,PDE,,,,,,,186653,,
1179005316,PDE,,,,,,,186698,,
1179005651,PDE,,,,,,,186699,,
1179016689,PDE,,,,,,,186701,,
1179017039,PDE,,,,,,,186702,,
1179155080,PDE,,,,,,,186885,,
1179157876,PDE,,,,,,,186892,,
1179182311,PDE,,,,,,,186932,,
1179185751,PDE,,,,,,,186937,,
1179199469,PDE,,,,,,,186963,,
1179236729,PDE,,,,,,,187094,,
1179305481,PDE,,,,,,,187278,,
1179317980,PDE,,,,,,,187340,,
1179325875,PDE,,,,,,,187390,,
1179335457,PDE,,,,,,,187422,,
1179352025,PDE,,,,,,,187446,,
1179367943,PDE,,,,,,,187493,,
1179368459,PDE,,,,,,,187494,,
1179476637,PDE,,,,,,,187816,,
1179671753,PDE,,,,,,,188004,,
1179752857,PDE,,,,,,,188157,,
1179761166,PDE,,,,,,,188168,,
1179801393,PDE,,,,,,,188242,,
1179809914,PDE,,,,,,,188280,,
1179837481,PDE,,,,,,,188428,,
1179889871,PDE,,,,,,,188592,,
1179924326,PDE,,,,,,,188717,,
1179924772,PDE,,,,,,,188721,,
1179926000,PDE,,,,,,,188731,,
1179931585,PDE,,,,,,,188773,,
1179934805,PDE,,,,,,,188781,,
1179991394,PDE,,,,,,,188904,,
1180024746,PDE,,,,,,,189051,,
1180060909,PDE,,,,,,,189102,,
1180219674,PDE,,,,,,,189305,,
1180337285,PDE,,,,,,,189422,,
1180347679,PDE,,,,,,,189470,,
1180348185,PDE,,,,,,,189472,,
1180388696,PDE,,,,,,,189580,,
1180426130,PDE,,,,,,,189674,,
1180438982,PDE,,,,,,,189732,,
1180495857,PDE,,,,,,,189869,,
1180512495,PDE,,,,,,,189927,,
1180677999,PDE,,,,,,,190450,,
1180698517,PDE,,,,,,,190515,,
1180700322,PDE,,,,,,,190523,,
1180736001,PDE,,,,,,,190632,,
1180897473,PDE,,,,,,,190720,,
1180922511,PDE,,,,,,,190743,,
1180924152,PDE,,,,,,,190746,,
1180928322,PDE,,,,,,,190764,,
1180933870,PDE,,,,,,,190780,,
1180961463,PDE,,,,,,,190869,,
1180972827,PDE,,,,,,,190909,,
1181030881,PDE,,,,,,,191033,,
1181047278,PDE,,,,,,,191094,,
1181074564,PDE,,,,,,,191157,,
1181095251,PDE,,,,,,,191187,,
1181110689,PDE,,,,,,,191231,,
1181110897,PDE,,,,,,,191232,,
1181141614,PDE,,,,,,,191365,,
1181222064,PDE,,,,,,,191560,,
1181223693,PDE,,,,,,,191568,,
1181243440,PDE,,,,,,,191617,,
1181310203,PDE,,,,,,,191769,,
1181551496,PDE,,,,,,,191973,,
1181641874,PDE,,,,,,,192232,,
1181645866,PDE,,,,,,,192244,,
1181656361,PDE,,,,,,,192275,,
1181663454,PDE,,,,,,,192296,,
1181687644,PDE,,,,,,,192329,,
1181688933,PDE,,,,,,,192330,,
1181719763,PDE,,,,,,,192439,,
1181740650,PDE,,,,,,,192517,,
1181821799,PDE,,,,,,,192727,,
1181837082,PDE,,,,,,,192763,,
1181884601,PDE,,,,,,,192842,,
1181925297,PDE,,,,,,,192992,,
1182152604,PDE,,,,,,,193107,,
1182345676,PDE,,,,,,,193599,,
1182356568,PDE,,,,,,,193628,,
1182365788,PDE,,,,,,,193635,,
1182407940,PDE,,,,,,,193702,,
1182501589,PDE,,,,,,,193992,,
1182503227,PDE,,,,,,,193995,,
1182632218,PDE,,,,,,,194121,,
1182691514,PDE,,,,,,,194142,,
1182753761,PDE,,,,,,,194193,,
1182879572,PDE,,,,,,,194529,,
1182944478,PDE,,,,,,,194650,,
1182961023,PDE,,,,,,,194694,,
1183037717,PDE,,,,,,,194828,,
1183356148,PDE,,,,,,,195118,,
1183403400,PDE,,,,,,,195196,,
1183415886,PDE,,,,,,,195212,,
1183450092,PDE,,,,,,,195267,,
1183539760,PDE,,,,,,,195394,,
1183553772,PDE,,,,,,,195433,,
1183561609,PDE,,,,,,,195446,,
1183567670,PDE,,,,,,,195454,,
1183621331,PDE,,,,,,,195525,,
1183638779,PDE,,,,,,,195570,,
1183650317,PDE,,,,,,,195592,,
1183700615,PDE,,,,,,,195646,,
1183747251,PDE,,,,,,,195729,,
1183768851,PDE,,,,,,,195732,,
1183880144,PDE,,,,,,,195763,,
1184093667,PDE,,,,,,,196095,,
1184162524,PDE,,,,,,,196226,,
1184164532,PDE,,,,,,,196227,,
1184165484,PDE,,,,,,,196232,,
1184169946,PDE,,,,,,,196240,,
1184232307,PDE,,,,,,,196335,,
1184250799,PDE,,,,,,,196379,,
1184345655,PDE,,,,,,,196520,,
1184454963,PDE,,,,,,,196558,,
1184579131,PDE,,,,,,,196675,,
1184584906,PDE,,,,,,,196685,,
1184598928,PDE,,,,,,,196735,,
1184662431,PDE,,,,,,,196821,,
1184678908,PDE,,,,,,,196866,,
1184679655,PDE,,,,,,,196867,,
1184681537,PDE,,,,,,,196874,,
1184682154,PDE,,,,,,,196878,,
1184682953,PDE,,,,,,,196879,,
1184683794,PDE,,,,,,,196882,,
1184748927,PDE,,,,,,,196969,,
1184779700,PDE,,,,,,,197056,,
1184788515,PDE,,,,,,,197064,,
1184798765,PDE,,,,,,,197077,,
1184914018,PDE,,,,,,,197292,,
1185067207,PDE,,,,,,,197410,,
1185185167,PDE,,,,,,,197503,,
1185228547,PDE,,,,,,,197583,,
1185271310,PDE,,,,,,,197666,,
1185293943,PDE,,,,,,,197723,,
1185353709,PDE,,,,,,,197813,,
1185355092,PDE,,,,,,,197817,,
1185355474,PDE,,,,,,,197821,,
1185357655,PDE,,,,,,,197831,,
1185398633,PDE,,,,,,,197905,,
1185398856,PDE,,,,,,,197906,,
1185401350,PDE,,,,,,,197908,,
1185443518,PDE,,,,,,,197984,,
1185447700,PDE,,,,,,,197996,,
1185473050,PDE,,,,,,,198050,,
1185564661,PDE,,,,,,,198175,,
1185652402,PDE,,,,,,,198197,,
1185798387,PDE,,,,,,,198305,,
1185799832,PDE,,,,,,,198309,,
1185800459,PDE,,,,,,,198312,,
1185972701,PDE,,,,,,,198570,,
1185973637,PDE,,,,,,,198574,,
1185999973,PDE,,,,,,,198606,,
1186005912,PDE,,,,,,,198615,,
1186027435,PDE,,,,,,,198641,,
1186046617,PDE,,,,,,,198686,,
1186066096,PDE,,,,,,,198739,,
1186251669,PDE,,,,,,,198881,,
1186384201,PDE,,,,,,,198927,,
1186384303,PDE,,,,,,,198928,,
1186399770,PDE,,,,,,,198961,,
1186400617,PDE,,,,,,,198965,,
1186447103,PDE,,,,,,,199005,,
1186479550,PDE,,,,,,,199097,,
1186479852,PDE,,,,,,,199098,,
1186480871,PDE,,,,,,,199101,,
1186484770,PDE,,,,,,,199122,,
1186486601,PDE,,,,,,,199129,,
1186488978,PDE,,,,,,,199134,,
1186492466,PDE,,,,,,,199149,,
1186499754,PDE,,,,,,,199169,,
1186503877,PDE,,,,,,,199178,,
1186560745,PDE,,,,,,,199257,,
1186564813,PDE,,,,,,,199273,,
1186581294,PDE,,,,,,,199320,,
1186582470,PDE,,,,,,,199323,,
1186647480,PDE,,,,,,,199431,,
1186666171,PDE,,,,,,,199474,,
1186738964,PDE,,,,,,,199593,,
1186995882,PDE,,,,,,,199765,,
1187024851,PDE,,,,,,,199810,,
1187084737,PDE,,,,,,,199894,,
1187085231,PDE,,,,,,,199896,,
1187100246,PDE,,,,,,,199948,,
1187189312,PDE,,,,,,,200111,,
1187189960,PDE,,,,,,,200112,,
1187235454,PDE,,,,,,,200169,,
1187275619,PDE,,,,,,,200253,,
1187360757,PDE,,,,,,,200428,,
1187429111,PDE,,,,,,,200452,,
1187735835,PDE,,,,,,,200756,,
1187769887,PDE,,,,,,,200825,,
1187775121,PDE,,,,,,,200840,,
1187797182,PDE,,,,,,,200873,,
1187849629,PDE,,,,,,,200933,,
1187963803,PDE,,,,,,,201130,,
1188203533,PDE,,,,,,,201260,,
1188219529,PDE,,,,,,,201304,,
1188219659,PDE,,,,,,,201306,,
1188220636,PDE,,,,,,,201308,,
1188220840,PDE,,,,,,,201309,,
1188220985,PDE,,,,,,,201313,,
1188235704,PDE,,,,,,,201342,,
1188238249,PDE,,,,,,,201347,,
1188260655,PDE,,,,,,,201369,,
1188293281,PDE,,,,,,,201435,,
1188303994,PDE,,,,,,,201458,,
1188305975,PDE,,,,,,,201463,,
1188374821,PDE,,,,,,,201566,,
1188375988,PDE,,,,,,,201572,,
1188376596,PDE,,,,,,,201575,,
1188377157,PDE,,,,,,,201578,,
1188381174,PDE,,,,,,,201594,,
1188396716,PDE,,,,,,,201645,,
1188397053,PDE,,,,,,,201647,,
1188421186,PDE,,,,,,,201681,,
1188482710,PDE,,,,,,,201789,,
1188489360,PDE,,,,,,,201803,,
1188539265,PDE,,,,,,,201880,,
1188563188,PDE,,,,,,,201940,,
1188569545,PDE,,,,,,,201952,,
1188570301,PDE,,,,,,,201956,,
1188573983,PDE,,,,,,,201964,,
1188574649,PDE,,,,,,,201965,,
1188575040,PDE,,,,,,,201966,,
1188575597,PDE,,,,,,,201967,,
1188576945,PDE,,,,,,,201968,,
1188635992,PDE,,,,,,,201980,,
1188755277,PDE,,,,,,,202011,,
1188830490,PDE,,,,,,,202101,,
1188872127,PDE,,,,,,,202124,,
1188903353,PDE,,,,,,,202180,,
1188978513,PDE,,,,,,,202272,,
1188984039,PDE,,,,,,,202284,,
1188993232,PDE,,,,,,,202309,,
1188999979,PDE,,,,,,,202325,,
1189021178,PDE,,,,,,,202357,,
1189049617,PDE,,,,,,,202410,,
1189067445,PDE,,,,,,,202462,,
1189067566,PDE,,,,,,,202463,,
1189083761,PDE,,,,,,,202515,,
1189161561,PDE,,,,,,,202662,,
1189414613,PDE,,,,,,,202797,,
1189436829,PDE,,,,,,,202850,,
1189437431,PDE,,,,,,,202851,,
1189441230,PDE,,,,,,,202860,,
1189499363,PDE,,,,,,,202927,,
1189511663,PDE,,,,,,,202964,,
1189639800,PDE,,,,,,,203202,,
1189692470,PDE,,,,,,,203356,,
1189699600,PDE,,,,,,,203375,,
1189773939,PDE,,,,,,,203470,,
1190065152,PDE,,,,,,,203676,,
1190105615,PDE,,,,,,,203795,,
1190123118,PDE,,,,,,,203878,,
1190150737,PDE,,,,,,,203914,,
1190191484,PDE,,,,,,,203980,,
1190194540,PDE,,,,,,,203993,,
1190202118,PDE,,,,,,,204021,,
1190209970,PDE,,,,,,,204029,,
1190258297,PDE,,,,,,,204086,,
1190261653,PDE,,,,,,,204097,,
1190280998,PDE,,,,,,,204139,,
1190298695,PDE,,,,,,,204187,,
1190384904,PDE,,,,,,,204327,,
1190623198,PDE,,,,,,,204457,,
1190717338,PDE,,,,,,,204572,,
1190730933,PDE,,,,,,,204614,,
1190810736,PDE,,,,,,,204719,,
1190973813,PDE,,,,,,,204924,,
1190994162,PDE,,,,,,,204965,,
1191403273,PDE,,,,,,,205292,,
1191404123,PDE,,,,,,,205298,,
1191406672,PDE,,,,,,,205310,,
1191407847,PDE,,,,,,,205315,,
1191426893,PDE,,,,,,,205361,,
1191491027,PDE,,,,,,,205451,,
1191500205,PDE,,,,,,,205493,,
1191508640,PDE,,,,,,,205513,,
1191555949,PDE,,,,,,,205552,,
1191722997,PDE,,,,,,,205655,,
1191845856,PDE,,,,,,,205753,,
1191859342,PDE,,,,,,,205767,,
1191892315,PDE,,,,,,,205777,,
1191928818,PDE,,,,,,,205833,,
1191928883,PDE,,,,,,,205834,,
1191966988,PDE,,,,,,,205888,,
1191999679,PDE,,,,,,,205911,,
1192000524,PDE,,,,,,,205912,,
1192010707,PDE,,,,,,,205948,,
1192025348,PDE,,,,,,,205977,,
1192110688,PDE,,,,,,,206081,,
1192438370,PDE,,,,,,,206335,,
1192507798,PDE,,,,,,,206440,,
1192520110,PDE,,,,,,,206460,,
1192531093,PDE,,,,,,,206493,,
1192537370,PDE,,,,,,,206512,,
1192601908,PDE,,,,,,,206610,,
1192623966,PDE,,,,,,,206672,,
1192644937,PDE,,,,,,,206702,,
1192673117,PDE,,,,,,,206721,,
1192696695,PDE,,,,,,,206765,,
1192790792,PDE,,,,,,,206918,,
1193044663,PDE,,,,,,,207061,,
1193049382,PDE,,,,,,,207067,,
1193214723,PDE,,,,,,,207312,,
1193221070,PDE,,,,,,,207323,,
1193276444,PDE,,,,,,,207410,,
1193296341,PDE,,,,,,,207439,,
1193303351,PDE,,,,,,,207466,,
1193320260,PDE,,,,,,,207503,,
1193322296,PDE,,,,,,,207507,,
1193368490,PDE,,,,,,,207559,,
1193406852,PDE,,,,,,,207620,,
1193418158,PDE,,,,,,,207644,,
1193656578,PDE,,,,,,,207804,,
1193667651,PDE,,,,,,,207836,,
1193735411,PDE,,,,,,,207995,,
1193751419,PDE,,,,,,,208082,,
1193753862,PDE,,,,,,,208097,,
1193756914,PDE,,,,,,,208116,,
1193762041,PDE,,,,,,,208137,,
1193772306,PDE,,,,,,,208164,,
1193813283,PDE,,,,,,,208212,,
1193870553,PDE,,,,,,,208351,,
1193918880,PDE,,,,,,,208453,,
1193980841,PDE,,,,,,,208531,,
1193981479,PDE,,,,,,,208534,,
1194013833,PDE,,,,,,,208611,,
1194031969,PDE,,,,,,,208640,,
1194032114,PDE,,,,,,,208642,,
1194095936,PDE,,,,,,,208677,,
1194198457,PDE,,,,,,,208712,,
1194234925,PDE,,,,,,,208741,,
1194311806,PDE,,,,,,,208855,,
1194326830,PDE,,,,,,,208871,,
1194377430,PDE,,,,,,,208966,,
1194424801,PDE,,,,,,,209029,,
1194425442,PDE,,,,,,,209032,,
1194428726,PDE,,,,,,,209044,,
1194429282,PDE,,,,,,,209046,,
1194433279,PDE,,,,,,,209056,,
1194442431,PDE,,,,,,,209078,,
1194487920,PDE,,,,,,,209138,,
1194497324,PDE,,,,,,,209155,,
1194601374,PDE,,,,,,,209347,,
1194815622,PDE,,,,,,,209447,,
1194817021,PDE,,,,,,,209449,,
1194845568,PDE,,,,,,,209474,,
1194863912,PDE,,,,,,,209519,,
1194864695,PDE,,,,,,,209523,,
1194879747,PDE,,,,,,,209546,,
1194879799,PDE,,,,,,,209547,,
1194881855,PDE,,,,,,,209554,,
1194906321,PDE,,,,,,,209594,,
1194963805,PDE,,,,,,,209697,,
1195055493,PDE,,,,,,,209869,,
1195100424,PDE,,,,,,,209915,,
1195136371,PDE,,,,,,,210015,,
1195139655,PDE,,,,,,,210026,,
1195218239,PDE,,,,,,,210131,,
1195316431,PDE,,,,,,,210183,,
1195521895,PDE,,,,,,,210348,,
1195554184,PDE,,,,,,,210411,,
1195638233,PDE,,,,,,,210539,,
1196175809,PDE,,,,,,,211127,,
1196279952,PDE,,,,,,,211367,,
1196301938,PDE,,,,,,,211386,,
1196336285,PDE,,,,,,,211477,,
1196345392,PDE,,,,,,,211506,,
1196360405,PDE,,,,,,,211530,,
1196400041,PDE,,,,,,,211580,,
1196406741,PDE,,,,,,,211589,,
1196416402,PDE,,,,,,,211600,,
1196479531,PDE,,,,,,,211668,,
1196671187,PDE,,,,,,,211754,,
1196676593,PDE,,,,,,,211774,,
1196678108,PDE,,,,,,,211780,,
1196678756,PDE,,,,,,,211782,,
1196759461,PDE,,,,,,,211884,,
1196764034,PDE,,,,,,,211893,,
1196784089,PDE,,,,,,,211931,,
1196975254,PDE,,,,,,,212228,,
1197351644,PDE,,,,,,,212528,,
1197360689,PDE,,,,,,,212543,,
1197392134,PDE,,,,,,,212685,,
1197423855,PDE,,,,,,,212718,,
1197424006,PDE,,,,,,,212719,,
1197446949,PDE,,,,,,,212744,,
1197447077,PDE,,,,,,,212745,,
1197449437,PDE,,,,,,,212755,,
1197454199,PDE,,,,,,,212771,,
1197531383,PDE,,,,,,,212869,,
1197579445,PDE,,,,,,,212966,,
1197696926,PDE,,,,,,,213088,,
1197820194,PDE,,,,,,,213120,,
1197935526,PDE,,,,,,,213269,,
1198122234,PDE,,,,,,,213565,,
1199289547,PDE,,,,,,,214163,,
1199356676,PDE,,,,,,,214246,,
1199415431,PDE,,,,,,,214315,,
1199675324,PDE,,,,,,,214457,,
1199704355,PDE,,,,,,,214511,,
1199707962,PDE,,,,,,,214518,,
1199718603,PDE,,,,,,,214542,,
1199765892,PDE,,,,,,,214595,,
1199781900,PDE,,,,,,,214613,,
1199904451,PDE,,,,,,,214837,,
1199909995,PDE,,,,,,,214843,,
1199960184,PDE,,,,,,,214914,,
1199980533,PDE,,,,,,,214968,,
1200032343,PDE,,,,,,,215008,,
1200036150,PDE,,,,,,,215014,,
1200057275,PDE,,,,,,,215070,,
1200303274,PDE,,,,,,,215223,,
1200366875,PDE,,,,,,,215313,,
1200367032,PDE,,,,,,,215314,,
1200461215,PDE,,,,,,,215466,,
1200476474,PDE,,,,,,,215499,,
1200502727,PDE,,,,,,,215579,,
1200512698,PDE,,,,,,,215597,,
1200560856,PDE,,,,,,,215660,,
1200607435,PDE,,,,,,,215743,,
1200627479,PDE,,,,,,,215760,,
1200663445,PDE,,,,,,,215848,,
1200667095,PDE,,,,,,,215855,,
1200910393,PDE,,,,,,,216002,,
1200912173,PDE,,,,,,,216008,,
1200915937,PDE,,,,,,,216021,,
1200923498,PDE,,,,,,,216040,,
1201055762,PDE,,,,,,,216240,,
1201108776,PDE,,,,,,,216359,,
1201109173,PDE,,,,,,,216360,,
1201272695,PDE,,,,,,,216637,,
1201385795,PDE,,,,,,,216691,,
1201434164,PDE,,,,,,,216703,,
1201514977,PDE,,,,,,,216785,,
1201541065,PDE,,,,,,,216838,,
1201543278,PDE,,,,,,,216840,,
1201596959,PDE,,,,,,,216914,,
1201601995,PDE,,,,,,,216928,,
1201604992,PDE,,,,,,,216937,,
1201610569,PDE,,,,,,,216946,,
1201613723,PDE,,,,,,,216962,,
1201684162,PDE,,,,,,,217101,,
1201706927,PDE,,,,,,,217167,,
1201773225,PDE,,,,,,,217276,,
1201779924,PDE,,,,,,,217304,,
1201790251,PDE,,,,,,,217332,,
1201794873,PDE,,,,,,,217348,,
1202048715,PDE,,,,,,,217618,,
1202091401,PDE,,,,,,,217644,,
1202098393,PDE,,,,,,,217652,,
1202137587,PDE,,,,,,,217752,,
1202193468,PDE,,,,,,,217820,,
1202195487,PDE,,,,,,,217824,,
1202221194,PDE,,,,,,,217908,,
1202231056,PDE,,,,,,,217941,,
1202278228,PDE,,,,,,,217983,,
1202291552,PDE,,,,,,,218015,,
1202333727,PDE,,,,,,,218120,,
1202359554,PDE,,,,,,,218150,,
1202360636,PDE,,,,,,,218152,,
1202381206,PDE,,,,,,,218210,,
1202381648,PDE,,,,,,,218211,,
1202385551,PDE,,,,,,,218223,,
1202435626,PDE,,,,,,,218277,,
1202450925,PDE,,,,,,,218294,,
1202488170,PDE,,,,,,,218393,,
1202743419,PDE,,,,,,,218561,,
1202762046,PDE,,,,,,,218589,,
1202800345,PDE,,,,,,,218618,,
1202812731,PDE,,,,,,,218648,,
1202933116,PDE,,,,,,,218906,,
1203022280,PDE,,,,,,,219043,,
1203235972,PDE,,,,,,,219250,,
1203332897,PDE,,,,,,,219331,,
1203348182,PDE,,,,,,,219343,,
1203358369,PDE,,,,,,,219357,,
1203374416,PDE,,,,,,,219373,,
1203394447,PDE,,,,,,,219401,,
1203434601,PDE,,,,,,,219502,,
1203483898,PDE,,,,,,,219577,,
1203527207,PDE,,,,,,,219696,,
1203553787,PDE,,,,,,,219736,,
1203573186,PDE,,,,,,,219770,,
1203601004,PDE,,,,,,,219848,,
1203627681,PDE,,,,,,,219902,,
1203651236,PDE,,,,,,,219925,,
1203675355,PDE,,,,,,,219981,,
1203684660,PDE,,,,,,,220015,,
1203758502,PDE,,,,,,,220069,,
1203788961,PDE,,,,,,,220087,,
1203924973,PDE,,,,,,,220178,,
1203926925,PDE,,,,,,,220179,,
1203938177,PDE,,,,,,,220235,,
1204029211,PDE,,,,,,,220425,,
1204057470,PDE,,,,,,,220490,,
1204104112,PDE,,,,,,,220575,,
1204106608,PDE,,,,,,,220588,,
1204117145,PDE,,,,,,,220634,,
1204118195,PDE,,,,,,,220641,,
1204119829,PDE,,,,,,,220648,,
1204179649,PDE,,,,,,,220734,,
1204188110,PDE,,,,,,,220745,,
