update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1173174474,Malformed XML document causes NullPointerException,,,176500,,,,
1173179692,AssertionFailedException when clicking on dependencies link,,,176509,,,,
1173258111,Load Target button not enabled until Pre-defined Target Platform is selected in the Combo,,,176613,,,,
1173272265,Support the new IJarEntryResource,,,176635,,,,
1173278573,Building after Target Platform change,,,176642,,,,
1173357829,[build] every minor change in a Java file causes full plugin dependencies update,,,176741,,,,
1173679837,LogView.readSettings() insufficiently robust,,,176973,,,,
1173704348,Enhance the product editor to the new way to contribute splash screens,,,177040,,,,
1173776904,DefaultHyperlinkPresenter not underlining and coloring links,,,177142,,,,
1173787729,Extension points from import-package dependencies are not shown,,,177177,,,,
1173791236,[Cheat Sheet Editor] Update enclosing text conclusion tab icon,,,177185,,,,
1173799492,PDE should add launch shortcut descriptions,,,177204,,,,
1173801902,Dependency View does not update upon models being removed,,,177212,,,,
1173868543,PDE hijacks text editing scope,,,177354,,,,
1173870234,NLS33:translation questions,,,177363,,,,
1173875044,NPE when creating project from jar org.apache.oro,,,177379,,,,
1173885952,EquinoxLaunchConfiguration does not consider bundle version when launching,,,177420,,,,
1173887153,startup.jar is required in target platform when launching,,,177426,,,,
1173907194,Feature and Site manifest editors discard comments,,,177473,,,,
1173958782,"Adopt ""Show Tooltip"" / F2 support from Platform Text",,,177590,,,,
1174002780,[Product Editor] Feature order matters,,,177697,,,,
1174040078,Problems adding multiple versions to Java search,,,177771,,,,
1174098026,Get rid of copied AbstractReusableInformationControlCreator,,,177880,,,,
1174152386,Product Export Wizard does not export JRE,,,177918,,,,
1174215540,PDE does not get along with two bundles with same id but different version in the same ws,,,177936,,,,
1174295998,Unwanted warnings in build.properties,,,178062,,,,
1174386446,The root directory of the product should be specifiable in the product file,,,178306,,,,
1174387036,Using the add required bundles in the product editor brings along javax.servlet,,,178309,,,,
1174393875,NullPointerException while double clicking on imported package,,,178344,,,,
1174404069,package name refactoring incomplete,,,178406,,,,
1174443228,"""Rename Bundle-SymbolicName..."" is not context-sensitive",,,178491,,,,
1174452378,24x24 image is not required,,,178500,,,,
1174472086,Cannot compile with all binary projects imported,,,178574,,,,
1174484270,[Eye Candy] Promote new splash screen used for splash handler templates to be the default for all branded templates,,,178632,,,,
1174488918,chkpii error in I20070321-0800,,,178649,,,,
1174508562,Javadoc warnings in I20070321-1800,,,178706,,,,
1174509601,Launch file is automatically saved when not modified,,,178709,,,,
1174542492,Manifest compiler should flag reference to inaccessible type,,,178755,,,,
1174543459,plugin.xml editor: 'context menu > Open Schema' opens editor on external file,,,178759,,,,
1174550659,DBCS 3.3 - No warning message if using DBCS Plug-in project name,,,178776,,,,
1174557314,[Regression] Validate Bundles gives a false rosy picture,,,178806,,,,
1174558461,[Tests]: Fix and back-port open manifest editor performance test,,,178812,,,,
1174568604,Export Product wizard wont start,,,178853,,,,
1174569611,[refactoring] Cannot finish after trying to rename project to existing project,,,178855,,,,
1174570099,Using require-bundle with multiple versions of bundle causes manifest errors,,,178857,,,,
1174577383,ArrayIndexOutOfBoundsException building update site with no features,,,178889,,,,
1174589708,CSI PDE:  colon vs dot,,,178924,,,,
1174655252,[Product Editor] include snazzy splash.bmp in splash templates,,,179088,,,,
1174655922,ClassCastException in TreeMap.compare,,,179093,,,,
1174663987,Secondary Dependencies' access rules are incorrect,,,179125,,,,
1174849655,Top tab border missing on schema editor/winxp with classic theme,,,179216,,,,
1174860892,"Extension list filtered tree ""clear"" button is bad positioned",,,179238,,,,
1174900692,Problems with multiple junit versions in target,,,179318,,,,
1174907267,import plugin dialog: unable to cancel operation,,,179345,,,,
1174927142,Shells created by some launcher buttons has wrong parents,,,179401,,,,
1174941316,plugin.xml builder is always running,,,179420,,,,
1174962681,Plug-In Validation failed dialog has wrong button order,,,179451,,,,
1174965869,No 'Run as Junit Plug-in test' on methods,,,179460,,,,
1174994664,Extend Launch Shortcut on Product Editor,,,179570,,,,
1175046901,"""@dot not found"" error when exporting a plugin based product",,,179656,,,,
1175048689,NPE in CalculateUsesOperation,,,179677,,,,
1175069519,Default values set in launch configurations should always be visible and tweakable,,,179736,,,,
1175078679,Some fields on product editor are not flat,,,179788,,,,
1175150549,new debug launch configuration is slow to be displayed,,,179974,,,,
1175155117,"[Product Editor] Merge ""Templates"" and ""Progress"" sections on ""Splash"" page",,,179992,,,,
1175156593,[Product Editor] Implement remove splash product binding action,,,179997,,,,
1175168388,Run As Eclipse Application and Manifest Editor shortcut do different launch,,,180043,,,,
1175190152,[Tests] Move JDT MANIFEST.MF test case input file to its own directory,,,180095,,,,
1175197108,can't save plug-in manifest marked as dirty,,,180108,,,,
1175199809,NPE in while restoring an old workspace,,,180112,,,,
1175236319,Chkpii error in build N20070330-0010,,,180179,,,,
1175373624,PDE's launch configs show irrelevant plug-ins/bundles,,,180367,,,,
1175451719,[Product Editor] About Dialog section is too tall,,,180400,,,,
1175464163,Initialize feature from launch configurations,,,180417,,,,
1175465690,New Plug-in wizard defaults are biased toward plug-in development,,,180420,,,,
1175471741,[Content Assist] Proposal computation for an extension point ID  is too strict,,,180429,,,,
1175564354,Incorrect analysis of package restrictions.,,,180629,,,,
1175576004,plugin.xml editor scrolls on focus gain,,,180680,,,,
1175593395,<Accessibility>Two text field lose focus on fragment overview tab when click TAB,,,180740,,,,
1175608773,'Add Required Plug-ins' does not pick up the product ID as a prerequisite in the Eclipse launch configuration,,,180791,,,,
1175614106,[Cheat Sheet Editor] Use tab folders in place of individual command and help sections,,,180812,,,,
1175615353,"[Cheat Sheet Editor] Get rid of ""Allow this step to load in a dialog"" checkbox",,,180816,,,,
1175675489,"[Log View] ""Open Log"" does not work on imported logs",,,180957,,,,
1175676062,Project import does not check if there is a project available on the filesystem,,,180960,,,,
1175697457,Missing x-friends should be settable as a warning or error,,,181058,,,,
1175698958,"NPE when running ""Find Unsed Dependencies"" from Dependencies View",,,181063,,,,
1175708661,[Plug-in Dependencies View} Show version number in label,,,181091,,,,
1175709080,[Plug-in Dependencies View] Show/Hide Fragments and their dependencies,,,181093,,,,
1175751957,Manifest editor should warns when using R4 syntax w/o Bundle-ManifestVersion,,,181182,,,,
1175769684,target platform setting not used in LCD,,,181247,,,,
1175773846,NPE when using Add...,,,181259,,,,
1175784619,[Cheat Sheet Editor] CompCS detail pages should be made static and reused,,,181317,,,,
1175791667,[Plug-in Dependencies View] Fragment shows itself as dependency,,,181343,,,,
1175809869,"""""Folding"" cannot be found for PDE when searching in preferences",,,181370,,,,
1175810325,"Preferences: ""Editors"" vs. ""Editor""?",,,181371,,,,
1175869275,Eclipse not able to read link files with Hebrew folder names in path value,,,181464,,,,
1175876632,Import existing plugin destroys custom project natures,,,181476,,,,
1176000041,Launch configurations marked dirty for no reason,,,181512,,,,
1176031406,[Plug-in Dependencies View] Sorting is not correct,,,181523,,,,
1176031901,[Manifest Content Assist] No proposals for Fragment-Host,,,181524,,,,
1176072906,Calling WorkspaceBundleModel.save() makes underlying resource empty,,,181549,,,,
1176108504,Closing org.eclipse.osgi in the IDE causes an internal error when starting the configuration,,,181601,,,,
1176118186,Generated config.ini should not start fragments,,,181628,,,,
1176123226,Eclipse-ExtensibleAPI does not work well,,,181644,,,,
1176129447,target platform definition state caching,,,181659,,,,
1176134279,"""Add to Java Search"" should be on by default",,,181672,,,,
1176184193,DBCS3.3: [Plugin manifest editor] IllegalArgumentException,,,181742,,,,
1176204260,Bidi3.3: Error timestamp are not displayed correctly when running eclipse on Arabic locale,,,181806,,,,
1176241626,[Site Editor] Multi-select love is needed,,,181878,,,,
1176246942,[Manifest Content Assist] Self-referencing Fragment-Host Proposal,,,181883,,,,
1176247140,[Manifest Content Assist] Require-Bundle should be as fancy as Fragment-Host,,,181884,,,,
1176272258,chkpii error in N20070411-0010,,,181925,,,,
1176295471,Change to PDE UI can improve debug performance,,,181994,,,,
1176295604,AbstractLauncherToolbar leaks menus,,,181997,,,,
1176296722,Schemas use a lot of memory,,,182005,,,,
1176334374,[Manifest Content Assist] Version proposals should not include qualifiers,,,182075,,,,
1176347327,Plug-ins launch config tab has button 'Validate Plu&g-ins',,,182097,,,,
1176385838,[Plug-in Dependencies view] Initial empty state may be confusing,,,182215,,,,
1176393271,PDE source lookup director creates source container for each request,,,182238,,,,
1176426640,[Plug-in Dependencies View] Collapse All button vanished,,,182273,,,,
1176428820,[Plug-in Dependencies View] System packages not distinguished from framework packages,,,182277,,,,
1176443132,Plug-ins from extension locations are not available in RT-Workspace,,,182306,,,,
1176447353,Import exisiting project will not compile due to phantom srtc directory,,,182316,,,,
1176671940,[Plug-in Dependencies View] sorting is lost after changing to presentation name mode,,,182483,,,,
1176719842,PDE launch shortcut appears everywhere,,,182584,,,,
1176723435,Show the plug-in depenceny hierarchy doesn't,,,182592,,,,
1176798426,[Plug-in Dependencies View] View has amnesia,,,182757,,,,
1176882169,NPE on startup,,,182961,,,,
1176910109,[Plug-in Dependencies View] Show Optional does not work in table mode,,,183070,,,,
1176910260,[Manifest][Editors] Add Sort button to Dependencies page,,,183072,,,,
1176910422,[Manifest][Editors] Go Home/Back/Into are not necessary,,,183073,,,,
1176985208,NPE while changing target platform,,,183244,,,,
1176985275,Incorrect button state after sort in FeatureSection of Product Editor,,,183245,,,,
1176986091,[Product][Editor] Can add duplicate features,,,183250,,,,
1176988128,State out of sync after switching targets,,,183260,,,,
1177062142,"[Manifest][Editors] ""Required Plug-ins"" section title missing on ""Dependencies"" page",,,183405,,,,
1177079296,PDE problem not filtered by PDE filter,,,183456,,,,
